id_documento,titulo,fecha
1816,Presidente celebra conclusión e inauguración de hospital de especialidades en Acuña, Coahuila en beneficio de 500 mil derechohabientes,30.10.2020
1817,Rescate de CFE y Pemex garantiza desarrollo y oportunidades, afirma presidente,24.10.2020
1818,Presidente firma compromiso para reparar daño a familias de mineros de Pasta de Conchos,24.10.2020
1819,Presidente reconoce entrega de médicas y médicos durante epidemia de COVID-19,24.10.2020
1820,Dialogan presidentes de México y Alemania sobre COVID-19, economía e intercambio de bienes culturales,24.10.2020
1821,Presidente celebra acuerdo para cumplir con Tratado de Aguas de 1944; se evitó una sanción y se llegó a un buen entendimiento con EE.UU., afirma,24.10.2020
1822,A la baja, homicidio doloso y robo; autoridades reportan resultados de la estrategia de seguridad,24.10.2020
1823,Presidente anuncia auditoría a fideicomisos extintos y presentación de denuncias ante la FGR por corrupción,24.10.2020
1824,Presidente anuncia fortalecimiento de las capacidades hospitalarias ante COVID-19,24.10.2020
1825,Presidente reconoce a Lázaro Cárdenas como fuente de inspiración y ejemplo a seguir para la Cuarta Transformación,24.10.2020
1826,Palabras del presidente Andrés Manuel López Obrador, en el 50 Aniversario Luctuoso del General Lázaro Cárdenas del Río,24.10.2020
1827,Presuntos vínculos de exsecretario Cienfuegos con narcotraficantes no deben debilitar a las Fuerzas Armadas: presidente,19.10.2020
1828,Refinería Dos Bocas registra avance de 24 por ciento; será inaugurada en 2022: presidente,19.10.2020
1829,Presidente anuncia puesta en marcha de caudal ecológico en presa Peñitas,19.10.2020
1830,Presidente inaugura ampliación del Aeropuerto Internacional Ángel Albino Corzo,19.10.2020
1831,Atención al sureste es prioridad, afirma presidente; avanza programa Sembrando Vida en Oaxaca,19.10.2020
1832,Reconstrucción en Oaxaca avanza 62 por ciento; presidente refrenda compromisos en el estado,19.10.2020
1833,Avanza 40 por ciento construcción de aeropuerto Felipe Ángeles en primer año de obra,19.10.2020
1834,Detención del exsecretario de la Defensa no debilita a las Fuerzas Armadas, afirma presidente,19.10.2020
1835,Presidente presenta a tesoreras de escuelas ganadoras de premios del sorteo del avión,19.10.2020
1836,Presidente resalta mejoras en mecanismo de atención a entidades afectadas por huracanes y sismos,19.10.2020
1837,Presidente convoca a participar en elecciones limpias, libres y con sana distancia en Hidalgo y Coahuila,14.10.2020
1838,Presidente firma acuerdo con farmacéuticas para anticipar compra de vacunas contra COVID-19,14.10.2020
1839,Presidente llama al Servicio de Protección Federal a actuar con honestidad en resguardo de instalaciones gubernamentales,14.10.2020
1840,Gobierno federal procura abasto de medicamentos a niñas y niños con cáncer: presidente,14.10.2020
1841,Presidente anuncia ampliación de presupuesto para mejoramiento urbano en Quintana Roo,14.10.2020
1842,Presidente supervisa en Yucatán tramo 4 del Tren Maya; resaltará riqueza cultural y dará modernidad a la región, afirma,14.10.2020
1843,Tren Maya resaltará grandeza cultural y natural del sureste de México: presidente,14.10.2020
1844,Presidente anuncia conclusión de 14 kilómetros del tramo 1 del Tren Maya en diciembre de 2020,14.10.2020
1845,Funcionarios que quieran participar en elecciones tienen hasta fin de mes para renunciar al gobierno: presidente,14.10.2020
1846,Presidente celebra 80 años del Colmex; investigar más sobre corrupción en México es una asignatura pendiente, afirma,14.10.2020
1847,Saldo blanco tras huracán Delta: presidente; operativo federal en la península de Yucatán permanecerá hasta recuperar normalidad,08.10.2020
1848,Ocho funcionarios garantizarán continuidad, agilidad y transparencia en entrega de recursos de fideicomisos: presidente,08.10.2020
1849,Búsqueda de personas desaparecidas, prioridad del gobierno: presidente; no habrá límite de recursos en la materia, afirma,08.10.2020
1850,Gobierno federal mantiene despliegue de auxilio a la población por huracán Delta; se degrada a categoría 2,08.10.2020
1851,Presidente anuncia despliegue de 5 mil elementos y activación del Plan DN-III-E por huracán Delta,08.10.2020
1852,Presidente firma convenio con la iniciativa privada para la reactivación económica,08.10.2020
1853,Ofreceremos disculpas a los pueblos yaquis: presidente; anuncian nuevas obras de mejoramiento urbano en Sonora,08.10.2020
1854,Presidente refrenda compromiso de justicia en caso Langford, Miller y LeBarón,08.10.2020
1855,Presidente inaugura Universidad Pública Benito Juárez en Agua Prieta, Sonora,08.10.2020
1856,Presidente coloca primera piedra de nueva clínica del IMSS en Agua Prieta, Sonora,08.10.2020
1857,Prevalecen compromisos con Chihuahua por encima de las diferencias entre gobiernos: presidente,02.10.2020
1858,Presidente celebra resolución de la SCJN sobre consulta de juicio a exmandatarios,02.10.2020
1859,Beneficiarios de fideicomisos seguirán recibiendo recursos: presidente; se revisará que no haya aviadores,02.10.2020
1860,Presidente declara al 2021 Año de la Independencia y de la Grandeza de México; presenta plan de conmemoraciones históricas,02.10.2020
1861,Presidente recibe cartas credenciales de 17 embajadoras y embajadores,02.10.2020
1862,Epidemia va a la baja pero continúa: presidente; llama a prevenir contagios y buscar atención médica ante síntomas de COVID-19,02.10.2020
1863,Presidente resalta cumplimiento de 95 compromisos a casi dos años del Gobierno de la Cuarta Transformación,02.10.2020
1864,Marina asumirá administración de puertos, reafirma presidente; se revisarán concesiones del Puerto de Veracruz,02.10.2020
1865,Ahorros y cero corrupción permiten funcionamiento de Programas de Bienestar; Veracruz seguirá recibiendo apoyo: presidente,02.10.2020
1866,Dar más a quien tiene menos ayuda a enfrentar inseguridad y crisis económica por epidemia de COVID-19: presidente,02.10.2020
1867,Presidente inicia evaluación de los programas de bienestar en Xalapa, Veracruz,26.09.2020
1868,En caso Ayotzinapa, no habrá impunidad, asegura presidente; destaca avances de investigación,26.09.2020
1869,Presidente refrenda respeto a la libertad de expresión,26.09.2020
1870,Abasto de agua en el norte del país está garantizado: presidente; Tratado de Aguas de 1944 beneficia a México, afirma,26.09.2020
1871,Federación está al día en entrega de recursos a los estados, afirma presidente; llama a gobernar con austeridad,26.09.2020
1872,Recaudación se mantiene aun con epidemia de COVID-19: presidente; agradece pago de impuestos para mantener desarrollo nacional,26.09.2020
1873,Presidente destaca ante la ONU acciones frente a COVID-19; México avanza hacia la Cuarta Transformación, asegura,26.09.2020
1874,Presidente designa a Ernesto Prieto Ortega al Instituto para Devolver al Pueblo lo Robado,26.09.2020
1875,Epidemia de COVID-19 va en descenso, sin indicios de rebrotes, afirma presidente,26.09.2020
1876,Presidente destaca relevancia de la ONU a 75 años de su nacimiento; llama a la unidad ante el COVID-19,26.09.2020
1877,Presidente dialoga con directivos de Coca-Cola en Palacio Nacional,21.09.2020
1878,Plan para prevenir toma de casetas ha evitado pérdidas de hasta 7 mil millones de pesos, informa presidente,21.09.2020
1879,Presidente entrega reconstrucción de plantel dañado por sismo en Zacatepec; recursos para educación son inversión para el desarrollo, afirma,21.09.2020
1880,Presidente se compromete a rehabilitar todos los templos dañados por los sismos; reconstrucción de patrimonio cultural en Morelos registra avance del 60%,21.09.2020
1881,Programa Nacional de Reconstrucción, compromiso de gobierno cumplido: presidente,21.09.2020
1882,Presidente celebra avances de reconstrucción de inmuebles afectados por sismos en 2017,21.09.2020
1883,Presidente inaugura paso vehicular Ocotoxco en Tlaxcala; conectará el Golfo de México con el centro del país,21.09.2020
1884,Presidente rinde homenaje a víctimas de sismos de 1985 y 2017,21.09.2020
1885,Presidente destaca igualdad en diálogo con empresarios y la población más humilde,21.09.2020
1886,Destacan tendencia a la baja en robo y secuestro durante informe mensual de seguridad,21.09.2020
1887,Sorteo de la Lotería alusivo al avión presidencial fue un éxito, afirma presidente,17.09.2020
1888,Presidente encabeza conmemoración del 210 Aniversario de la Independencia de México,17.09.2020
1889,Con entrega de Condecoración Miguel Hidalgo, presidente reconoce labor de profesionales de la salud durante epidemia de COVID-19,17.09.2020
1890,Presidente encabeza 210 Aniversario del Grito de Independencia con llamado a la esperanza en el porvenir,17.09.2020
1891,210 Aniversario del Grito de Independencia,17.09.2020
1892,Fotogalería. 210 Aniversario del Grito de Independencia,17.09.2020
1893,Presidente da a conocer solicitud de consulta popular para llevar a juicio a expresidentes,17.09.2020
1894,Presidente invita a comprar últimos boletos del sorteo de la Lotería para fortalecer sistema de salud,17.09.2020
1895,Presidente inaugura primera intervención del parque Cuitláhuac en Iztapalapa; anuncia plan para garantizar agua en la demarcación,17.09.2020
1896,Presidente supervisa avances de ampliación de la L12 del Metro; iniciará operaciones en 2023,17.09.2020
1897,Presidente encabeza ceremonia del 173 Aniversario de la Gesta Heroica de los Niños Héroes de Chapultepec,13.09.2020
1898,Presidente inaugura L3 del Tren Ligero de Guadalajara; no dejaremos obras inconclusas al final del sexenio, asegura,13.09.2020
1899,Presidente supervisa avances de construcción del Tren Interurbano México-Toluca; llama a concluirlo en 2022,13.09.2020
1900,Presidente se reúne con familiares de normalistas de Ayotzinapa en Palacio Nacional,13.09.2020
1901,Festejos patrios se realizarán sin concentración de personas para prevenir contagios de COVID-19: presidente,13.09.2020
1902,Detallan Tratado de Aguas de 1944; riego en actual ciclo agrícola y cumplimiento del acuerdo con EE.UU están garantizados: Conagua,13.09.2020
1903,Reanudarán trabajos para concluir Central Termoeléctrica Huexca en Morelos; con obras, gobierno atenderá necesidades en el estado,13.09.2020
1904,Presentan proyecto de presupuesto 2021; gobierno se aprieta el cinturón para garantizar programas sociales y obras estratégicas,13.09.2020
1905,Entrevista con La Jornada II. ‘AMLO: diluye el apoyo popular embates de mis adversarios’,13.09.2020
1906,Presidente destaca descenso de la epidemia de COVID-19; llama a participar en sorteo para reforzar al sector salud,13.09.2020
1907,Entrevista con La Jornada. ‘AMLO: sin base social, ninguna transformación se lleva a cabo’,07.09.2020
1908,Presidente anuncia nueva norma para garantizar venta de litros completos de combustible,07.09.2020
1909,Presidente recomienda a organismos autónomos y partidos políticos actuar con austeridad,07.09.2020
1910,Quitar fuero al jefe del Ejecutivo es un hecho histórico: presidente; celebra aprobación de iniciativa en Cámara de Diputados,07.09.2020
1911,Presidente nombra secretaria de Medio Ambiente a María Luisa Albores y de Bienestar a Javier May,07.09.2020
1912,Austeridad permite financiar programas de bienestar para la población: presidente,07.09.2020
1913,Secretaria de Gobernación entrega Segundo Informe de Gobierno al Congreso de la Unión,07.09.2020
1914,En Segundo Informe de Gobierno, presidente destaca 95 compromisos cumplidos; continuarán esfuerzos pese a imprevistos, asegura,07.09.2020
1915,Discurso del presidente Andrés Manuel López Obrador en su Segundo Informe de Gobierno 2019-2020,07.09.2020
1916,Gobierno de la Cuarta Transformación trabaja para rescatar sector energético, afirma presidente,07.09.2020
1917,Presidente se compromete a hacer justicia a mineros de Pasta de Conchos,31.08.2020
1918,Funciona la estrategia de fortalecimiento de la economía popular para lograr la recuperación: presidente,31.08.2020
1919,Control epidemia COVID-19,31.08.2020
1920,Proyectos estratégicos generan 150 mil empleos en 2020,31.08.2020
